"property_id","price"
"d56159653f5d2abc5ed5acd7",1241666939.12091
"45550aa81c0151f1fd9fd8fe",1067667004.83375
"735deef3382aa15930482f3e",621109521.428187
"0dd49fa8bb7be52b851c6dc9",1241666939.12091
"7d3220a91e78f8bc2924d1cd",1241666939.12091
"d3054072b2175deec2c1f8dc",429551071.514522
"b7574b06d593fca4eac59815",429551071.514522
"79e822115c5c1a4531366001",494142486.441156
"d3ed5316a463d38c1bd321d0",851495033.892729
"2f1880c9b8f7ac2715e1236d",991562512.245214
"dcca1c7f109175760ff531c6",537665360.214482
"dfc4f3facf91bbd93ee0fa4d",423851460.418415
"30e134a6cbe61d7954d0f56b",371806305.292913
"385fee7bd9ad7722d45dd034",588989322.00348
"87199c236bf22903d1aafdd0",588989322.00348
"19e19ad0cd6b5e84d8aa970e",400489009.536244
"907f968e78d748fde69dd44f",676182995.799899
"be094e5db0f784e3aa013aae",461462903.6838
"7ab96f83915bc84f8c03c1bd",400489009.536244
"07f4aa9b9ff5b0b05d31e6c0",991562512.245214
"e9be8cd37abed8ab510ba1f5",938662061.210361
"5f6ad58df27b562db077b5ce",713661544.409545
"ee96d947484aaace40f9b77f",851495033.892729
"15c4aef8401208054697b81e",1068859582.10698
"22d6cb11333f2839b8112b89",880721827.219949
"288c09c33907dadbae495c11",1243987818.09916
"f71d2bca0c5fe2720a1544c4",423851460.418415
"451744cf3ce55a98db8a3562",423851460.418415
"fba9ae05a6a8a9e0c6268a9f",423851460.418415
"1338e58f7dcebf5a1ea59388",423851460.418415
"a817e8da0ada143ac87277ee",371806305.292913
"46d8bb3e9a0ca584d3c7a317",618270176.858765
"b2506aa9463aebf01e1e00ca",429551071.514522
"7ec025b9b6e6f33bf65af41b",429551071.514522
"2ff531e27672ecd2362eed55",621109521.428187
"9b3cf0d1b91b9c6a2a887647",621109521.428187
"7db5291ce4602d9b2b266872",402161129.307861
"65d5918e826c33bb950fc008",588989322.00348
"395c34e4b8f52cbdb0522459",588989322.00348
"855f4b67d2bd6d18fd03d8e7",615695745.180992
"9ff06409b37e5b5dece4604a",588989322.00348
"0508cd7bd2c77ebb6fea1e56",588989322.00348
"b45fff2e718e54772d46a3fd",588989322.00348
"cf4d2297b73dbc357d21e31b",588989322.00348
"0ada7044c5b29925abc90879",588989322.00348
"6305f02255274ab5fb6bd39c",991562512.245214
"d9a94194ae1350512beff3e6",713661544.409545
"e3896296cb80d50d9ad3f903",991562512.245214
"6514f355887c64136edb5595",1068859582.10698
"f03400cc18e12903b3ffbe5a",1241666939.12091
"4e134600155a64783b3f8c3e",938662061.210361
"d63ebc63c82fbf66d8b6ffd3",851495033.892729
"1bd64811bd59706844230198",938662061.210361
"a83921284639eedd4a511cb6",851495033.892729
"a2f3f7a1cd573e2a33f52e2d",851495033.892729
"47344a66471fa51f61c64652",851495033.892729
"78fd849c9429091347d7e5c9",851495033.892729
"c3daf2abea55af99c9579319",851495033.892729
"52864916eb1984abca41ec66",1068859582.10698
"c62494a9d7aede44f2f84023",1068859582.10698
"a2b576643f7a032371587e5e",1243987818.09916
"e53bc68f0e97ccead24f3e56",360702867.742474
"fd82c710aad91bc90af490fe",1241666939.12091
"d436abc2ee37ba3dd561e940",1241666939.12091
"216a598114a403676011cb51",621109521.428187
"ea230d5eccd2b687888173bb",1067667004.83375
"18bd0dd7580f2a7cb19a90b9",371806305.292913
"b143c8ca6d334f6a73c3f2a0",371806305.292913
"ab388cb4fa511968783bafee",400489009.536244
"6a4f08cd04d558a56af732d9",494142486.441156
"7216c895aa047c4f405c4941",676182995.799899
"a493488dcd906dc74cf8a604",938662061.210361
"7844b0b2bc65dced90a355c6",676182995.799899
"c1976383069b6b82ab29d092",429551071.514522
"e5cfd99e2308b7b73581dbdc",451867865.694174
"c18c2ea88f4ac53970b53d2c",429551071.514522
"842c9f0e4edf1e5a672ce15e",938662061.210361
"7dd1e46dcbddc6bf5ef694de",429551071.514522
"6cc4f32b39180bd1ec7e117b",676182995.799899
"79e643789a85dc4ffad49a25",599786304.173025
"b3402a9173d289d6db78e09d",938662061.210361
"a446507813234e358db8b573",599786304.173025
"c8ef57ddfb35061d1876f94e",851495033.892729
"360be0df2c003005e3db080e",846749120.352411
"9ab245a4c91877cb7a8661ce",851495033.892729
"a57a34c7486e7a40e8deb316",991562512.245214
"ceba7d0f56f6cb03538962fb",713661544.409545
"d5475993f9db58c3e4baf7a3",797798935.255498
"d37a1dda09e30da13ff5bfc3",713661544.409545
"68a8b8d077a8232723bf37e9",713661544.409545
"e1eea7716ca6490b7640717a",713661544.409545
"4ae6d75b10848d259ecba576",713661544.409545
"17afbce5c0b56732abbea936",713661544.409545
"84a2673eccd3cf3bd7fd3eb0",1068859582.10698
"f2f4e6cbafe527b155707f01",880721827.219949
"de2e3a592cda5b76c9573c5c",1068859582.10698
"fac651cf404a58f24dc7d286",1068859582.10698
"e6f312a0877af26b69855a3d",928372295.619497
"333a643c623a9bc75f3a40f2",1068859582.10698
"64593641e470908ef23b46cb",1243987818.09916
"ce9f2f0071be658ae75ca6f9",1243987818.09916
"9ab385e399a4673732b6a799",851495033.892729
"3429c774b736cefc051e2c55",588989322.00348
"a51ad0372758b2bbfe73f8fd",588989322.00348
"8c801a266256e3fbabe7e3d2",548491718.151798
"ca2f81b8fb6fda20aefb0ccb",1241666939.12091
"3c1b1f86087f9b99380e387c",938662061.210361
"b0cad5d612954b8cab18101c",937087976.852212
"7eb991f4c69215377e4dac8f",851495033.892729
"0d130b8bea4321300396fa34",928372295.619497
"8dfa059401e1dca80ae65ae1",676182995.799899
"3e3f264cd0ac7a65ed2349a2",991562512.245214
"112dce80bf512f3f24391d23",429551071.514522
"ff25ded6333278149f8fb68f",1241666939.12091
"d555b82c192794e87e9d536f",1241666939.12091
"a787382d96ef9fce8f27bc70",938662061.210361
"8c3aa295f7bcfd9a43eb2037",991562512.245214
"13ac95652fb3cf6c43dafc66",429551071.514522
"42fc6a80b882c32f6264ac10",423851460.418415
"1e9c53e09220d689a0210ab9",371806305.292913
"3348706086aa3db5c92259c3",402161129.307861
"66d402a9b7d05f29282ddb00",429551071.514522
"cf88be51d6f31c10e5868ff7",402161129.307861
"30b3f38716be209a894b0942",400489009.536244
"0a5908a92d0ba3e36f54b1f3",461462903.6838
"dd206b6ea2d7f6555109ea39",451867865.694174
"c641febd8bc2ece3e4d2d8b6",713661544.409545
